"varname","term","estimate","std.error","df","t.value","p.value","sigma","logLik","BIC","deviance","R2m","R2c","nfix","nparam","modname","modname2","modelformula","randompart","valuecol","var0","var1","var2","var3","varint1","varint2","varint3","nobs","AICc","modname3","AICcdiff"
"K","(Intercept)",0.16,0.013,154,12.53,2.7e-25,0.0283,342.2,-663.7,-684.4,0.06095,0.7878,2,2,"K_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",176,-680.3,"vari1",2.70000000000005
"K","SWE",-0.00022,3.9e-05,154,-5.678,6.6e-08,0.0283,342.2,-663.7,-684.4,0.06095,0.7878,2,2,"K_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",176,-680.3,"vari1",2.70000000000005
"K","(Intercept)",0.2,0.019,154,10.75,1.9e-20,0.02929,337.8,-654.9,-675.6,0.03787,0.754,2,2,"K_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",176,-671.5,"vari1",11.5
"K","iceout_doy",-0.00038,8e-05,154,-4.685,6.1e-06,0.02929,337.8,-654.9,-675.6,0.03787,0.754,2,2,"K_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",176,-671.5,"vari1",11.5
"K","(Intercept)",0.11,0.013,154,8.963,9.9e-16,0.02952,335.4,-650.2,-670.8,0.02425,0.768,2,2,"K_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",176,-666.8,"vari1",16.2
"K","days_since_iceout",0.00035,8.5e-05,154,4.101,6.6e-05,0.02952,335.4,-650.2,-670.8,0.02425,0.768,2,2,"K_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",176,-666.8,"vari1",16.2
"K","(Intercept)",0.14,0.013,155,11.12,1.8e-21,0.03108,329.1,-637.4,-658.1,0.1165,0.7443,2,2,"K_graywacke","vari1","value_formodel ~ graywacke","~1 | park_site","value","0","","","","","","",176,-654,"vari1",29
"K","graywacke",-0.00047,0.00024,19,-1.915,0.071,0.03108,329.1,-637.4,-658.1,0.1165,0.7443,2,2,"K_graywacke","vari1","value_formodel ~ graywacke","~1 | park_site","value","","1","","","","","",176,-654,"vari1",29
"K","(Intercept)",0.13,0.017,155,7.959,3.4e-13,0.03108,327.4,-634,-654.7,0.0006369,0.7443,2,2,"K_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","0","","","","","","",176,-650.6,"vari1",32.4
"K","volume",-1.8e-08,1.4e-07,19,-0.1346,0.89,0.03108,327.4,-634,-654.7,0.0006369,0.7443,2,2,"K_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","","1","","","","","",176,-650.6,"vari1",32.4
"K","(Intercept)",0.13,0.041,155,3.257,0.0014,0.03108,327.3,-634,-654.7,0.0001903,0.7443,2,2,"K_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","0","","","","","","",176,-650.6,"vari1",32.4
"K","hydro",-0.0013,0.018,19,-0.07079,0.94,0.03108,327.3,-634,-654.7,0.0001903,0.7443,2,2,"K_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","","1","","","","","",176,-650.6,"vari1",32.4
"log10Chl","(Intercept)",-0.77,0.12,114,-6.584,1.5e-09,0.3084,-47.39,114.4,94.77,0.04918,0.3503,2,2,"log10Chl_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","0","","","","","","",136,98.86,"vari1",16
"log10Chl","Watertemp",0.019,0.0079,114,2.452,0.016,0.3084,-47.39,114.4,94.77,0.04918,0.3503,2,2,"log10Chl_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","","1","","","","","",136,98.86,"vari1",16
"log10Chl","(Intercept)",-0.73,0.064,135,-11.43,1.4e-21,0.3096,-51.61,123.5,103.2,0.1621,0.3683,2,2,"log10Chl_TDN","vari1","value_formodel ~ TDN","~1 | park_site","value","0","","","","","","",136,107.3,"vari1",24.44
"log10Chl","TDN",4.8,1,135,4.802,4.1e-06,0.3096,-51.61,123.5,103.2,0.1621,0.3683,2,2,"log10Chl_TDN","vari1","value_formodel ~ TDN","~1 | park_site","value","","1","","","","","",136,107.3,"vari1",24.44
"log10Chl","(Intercept)",-0.72,0.071,135,-10.06,4.2e-18,0.3049,-53.11,126.4,106.2,0.07878,0.3993,2,2,"log10Chl_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",136,110.3,"vari1",27.44
"log10Chl","days_since_iceout",0.0039,0.00089,135,4.35,2.7e-05,0.3049,-53.11,126.4,106.2,0.07878,0.3993,2,2,"log10Chl_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",136,110.3,"vari1",27.44
"log10Chl","(Intercept)",0.14,0.16,135,0.8647,0.39,0.3105,-53.68,127.6,107.4,0.08704,0.3495,2,2,"log10Chl_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",136,111.4,"vari1",28.54
"log10Chl","iceout_doy",-0.0035,0.00084,135,-4.214,4.6e-05,0.3105,-53.68,127.6,107.4,0.08704,0.3495,2,2,"log10Chl_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",136,111.4,"vari1",28.54
"log10Chl","(Intercept)",-0.37,0.084,135,-4.344,2.7e-05,0.3199,-59.34,138.9,118.7,0.03284,0.3354,2,2,"log10Chl_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",136,122.8,"vari1",39.94
"log10Chl","SWE",-0.001,0.00042,135,-2.364,0.019,0.3199,-59.34,138.9,118.7,0.03284,0.3354,2,2,"log10Chl_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",136,122.8,"vari1",39.94
"log10Chl","(Intercept)",-0.29,0.14,136,-2.126,0.035,0.3245,-60.62,141.5,121.2,0.05593,0.327,2,2,"log10Chl_solar_dec","vari1","value_formodel ~ solar_dec","~1 | park_site","value","0","","","","","","",136,125.3,"vari1",42.44
"log10Chl","solar_dec",-0.00069,0.00039,19,-1.774,0.092,0.3245,-60.62,141.5,121.2,0.05593,0.327,2,2,"log10Chl_solar_dec","vari1","value_formodel ~ solar_dec","~1 | park_site","value","","1","","","","","",136,125.3,"vari1",42.44
"log10Chl","(Intercept)",0.87,1,136,0.8542,0.39,0.3247,-61.21,142.6,122.4,0.03394,0.324,2,2,"log10Chl_solar_jas","vari1","value_formodel ~ solar_jas","~1 | park_site","value","0","","","","","","",136,126.5,"vari1",43.64
"log10Chl","solar_jas",-0.00029,0.00021,19,-1.368,0.19,0.3247,-61.21,142.6,122.4,0.03394,0.324,2,2,"log10Chl_solar_jas","vari1","value_formodel ~ solar_jas","~1 | park_site","value","","1","","","","","",136,126.5,"vari1",43.64
"log10Chl","(Intercept)",-0.51,0.064,135,-7.902,8.6e-13,0.3243,-62.05,144.3,124.1,0.0006615,0.328,2,2,"log10Chl_TDP","vari1","value_formodel ~ TDP","~1 | park_site","value","0","","","","","","",136,128.2,"vari1",45.34
"log10Chl","TDP",-6.2,17,135,-0.3622,0.72,0.3243,-62.05,144.3,124.1,0.0006615,0.328,2,2,"log10Chl_TDP","vari1","value_formodel ~ TDP","~1 | park_site","value","","1","","","","","",136,128.2,"vari1",45.34
"log10Clad","(Intercept)",0.091,0.28,123,0.3189,0.75,0.6752,-171.1,362.1,342.2,0.2959,0.6627,2,2,"log10Clad_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","0","","","","","","",154,346.3,"vari1",63.8
"log10Clad","Watertemp",0.15,0.017,123,8.536,4.4e-14,0.6752,-171.1,362.1,342.2,0.2959,0.6627,2,2,"log10Clad_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","","1","","","","","",154,346.3,"vari1",63.8
"log10Clad","(Intercept)",1.9,0.26,116,7.46,1.7e-11,0.7613,-186.2,392.1,372.4,0.01543,0.6823,2,2,"log10Clad_Chl","vari1","value_formodel ~ Chl","~1 | park_site","value","0","","","","","","",154,376.5,"vari1",94
"log10Clad","Chl",0.19,0.089,116,2.105,0.037,0.7613,-186.2,392.1,372.4,0.01543,0.6823,2,2,"log10Clad_Chl","vari1","value_formodel ~ Chl","~1 | park_site","value","","1","","","","","",154,376.5,"vari1",94
"log10Clad","(Intercept)",5.2,0.4,153,12.94,2.5e-26,0.6741,-209.1,438.8,418.2,0.1685,0.7178,2,2,"log10Clad_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",154,422.3,"vari1",139.8
"log10Clad","iceout_doy",-0.017,0.0018,153,-9.218,2.2e-16,0.6741,-209.1,438.8,418.2,0.1685,0.7178,2,2,"log10Clad_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",154,422.3,"vari1",139.8
"log10Clad","(Intercept)",1.2,0.25,152,4.733,5e-06,0.6808,-211.5,443.7,423.1,0.1252,0.7374,2,2,"log10Clad_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",154,427.1,"vari1",144.6
"log10Clad","days_since_iceout",0.017,0.0019,152,8.749,3.8e-15,0.6808,-211.5,443.7,423.1,0.1252,0.7374,2,2,"log10Clad_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",154,427.1,"vari1",144.6
"log10Clad","(Intercept)",1.8,0.39,132,4.777,4.7e-06,0.8111,-214.5,449.1,429,0.011,0.6596,2,2,"log10Clad_Ca","vari1","value_formodel ~ Ca","~1 | park_site","value","0","","","","","","",154,433.1,"vari1",150.6
"log10Clad","Ca",0.039,0.055,132,0.706,0.48,0.8111,-214.5,449.1,429,0.011,0.6596,2,2,"log10Clad_Ca","vari1","value_formodel ~ Ca","~1 | park_site","value","","1","","","","","",154,433.1,"vari1",150.6
"log10Clad","(Intercept)",3.1,0.3,153,10.64,4e-20,0.7161,-222.1,464.8,444.2,0.1147,0.7457,2,2,"log10Clad_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",154,448.2,"vari1",165.7
"log10Clad","SWE",-0.007,0.00098,153,-7.126,3.8e-11,0.7161,-222.1,464.8,444.2,0.1147,0.7457,2,2,"log10Clad_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",154,448.2,"vari1",165.7
"log10Cope","(Intercept)",3,0.16,116,19.34,4.2e-38,0.4942,-125.2,270.2,250.5,2.02e-05,0.6468,2,2,"log10Cope_Chl","vari1","value_formodel ~ Chl","~1 | park_site","value","0","","","","","","",154,254.6,"vari1",54.8
"log10Cope","Chl",0.0042,0.058,116,0.07242,0.94,0.4942,-125.2,270.2,250.5,2.02e-05,0.6468,2,2,"log10Cope_Chl","vari1","value_formodel ~ Chl","~1 | park_site","value","","1","","","","","",154,254.6,"vari1",54.8
"log10Cope","(Intercept)",3.1,0.22,123,13.82,8.4e-27,0.4763,-126.1,272.1,252.2,0.001446,0.662,2,2,"log10Cope_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","0","","","","","","",154,256.2,"vari1",56.4
"log10Cope","Watertemp",-0.0073,0.012,123,-0.5843,0.56,0.4763,-126.1,272.1,252.2,0.001446,0.662,2,2,"log10Cope_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","","1","","","","","",154,256.2,"vari1",56.4
"log10Cope","(Intercept)",3,0.22,132,13.53,1e-26,0.488,-135,290.2,270,0.0007939,0.6268,2,2,"log10Cope_Ca","vari1","value_formodel ~ Ca","~1 | park_site","value","0","","","","","","",154,274.1,"vari1",74.3
"log10Cope","Ca",0.006,0.032,132,0.1884,0.85,0.488,-135,290.2,270,0.0007939,0.6268,2,2,"log10Cope_Ca","vari1","value_formodel ~ Ca","~1 | park_site","value","","1","","","","","",154,274.1,"vari1",74.3
"log10Cope","(Intercept)",3.3,0.16,152,20.53,1.1e-45,0.4757,-146.9,314.4,293.8,0.04545,0.6664,2,2,"log10Cope_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",154,297.9,"vari1",98.1
"log10Cope","days_since_iceout",-0.0063,0.0013,152,-4.678,6.4e-06,0.4757,-146.9,314.4,293.8,0.04545,0.6664,2,2,"log10Cope_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",154,297.9,"vari1",98.1
"log10Cope","(Intercept)",2.6,0.19,153,13.55,5.6e-28,0.4929,-155,330.6,309.9,0.04322,0.689,2,2,"log10Cope_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",154,314,"vari1",114.2
"log10Cope","SWE",0.0027,0.00068,153,3.965,0.00011,0.4929,-155,330.6,309.9,0.04322,0.689,2,2,"log10Cope_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",154,314,"vari1",114.2
"log10Cope","(Intercept)",2.1,0.3,153,7.018,6.9e-11,0.4984,-156.3,333.3,312.7,0.02897,0.6724,2,2,"log10Cope_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",154,316.7,"vari1",116.9
"log10Cope","iceout_doy",0.0048,0.0014,153,3.547,0.00052,0.4984,-156.3,333.3,312.7,0.02897,0.6724,2,2,"log10Cope_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",154,316.7,"vari1",116.9
"log10Rot","(Intercept)",2.8,0.3,116,9.376,6.9e-16,0.8992,-209.2,438.1,418.4,0.0165,0.6837,2,2,"log10Rot_Chl","vari1","value_formodel ~ Chl","~1 | park_site","value","0","","","","","","",154,422.5,"vari1",54.2
"log10Rot","Chl",0.23,0.1,116,2.182,0.031,0.8992,-209.2,438.1,418.4,0.0165,0.6837,2,2,"log10Rot_Chl","vari1","value_formodel ~ Chl","~1 | park_site","value","","1","","","","","",154,422.5,"vari1",54.2
"log10Rot","(Intercept)",1.5,0.4,123,3.801,0.00023,0.8891,-214.1,448.2,428.2,0.09956,0.6418,2,2,"log10Rot_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","0","","","","","","",154,432.3,"vari1",64
"log10Rot","Watertemp",0.11,0.023,123,4.746,5.7e-06,0.8891,-214.1,448.2,428.2,0.09956,0.6418,2,2,"log10Rot_Watertemp","vari1","value_formodel ~ Watertemp","~1 | park_site","value","","1","","","","","",154,432.3,"vari1",64
"log10Rot","(Intercept)",2,0.51,132,3.983,0.00011,0.8929,-234.1,488.4,468.2,0.114,0.7841,2,2,"log10Rot_Ca","vari1","value_formodel ~ Ca","~1 | park_site","value","0","","","","","","",154,472.3,"vari1",104
"log10Rot","Ca",0.17,0.069,132,2.485,0.014,0.8929,-234.1,488.4,468.2,0.114,0.7841,2,2,"log10Rot_Ca","vari1","value_formodel ~ Ca","~1 | park_site","value","","1","","","","","",154,472.3,"vari1",104
"log10Rot","(Intercept)",2.3,0.32,152,7.183,2.8e-11,0.9096,-260.7,542.1,521.5,0.04864,0.6895,2,2,"log10Rot_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",154,525.5,"vari1",157.2
"log10Rot","days_since_iceout",0.013,0.0026,152,5.016,1.5e-06,0.9096,-260.7,542.1,521.5,0.04864,0.6895,2,2,"log10Rot_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",154,525.5,"vari1",157.2
"log10Rot","(Intercept)",5.5,0.54,153,10.11,1e-18,0.9145,-261.4,543.4,522.8,0.06834,0.6606,2,2,"log10Rot_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",154,526.9,"vari1",158.6
"log10Rot","iceout_doy",-0.013,0.0025,153,-5.356,3.1e-07,0.9145,-261.4,543.4,522.8,0.06834,0.6606,2,2,"log10Rot_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",154,526.9,"vari1",158.6
"log10Rot","(Intercept)",3.8,0.36,153,10.63,4.1e-20,0.9245,-265.3,551.3,530.6,0.05385,0.6984,2,2,"log10Rot_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",154,534.7,"vari1",166.4
"log10Rot","SWE",-0.0057,0.0013,153,-4.492,1.4e-05,0.9245,-265.3,551.3,530.6,0.05385,0.6984,2,2,"log10Rot_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",154,534.7,"vari1",166.4
"Mg","(Intercept)",0.6,0.079,154,7.564,3.3e-12,0.09546,118.7,-216.7,-237.4,0.01347,0.8979,2,2,"Mg_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",176,-233.3,"vari1",8.69999999999999
"Mg","iceout_doy",-0.0011,0.00026,154,-4.324,2.7e-05,0.09546,118.7,-216.7,-237.4,0.01347,0.8979,2,2,"Mg_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",176,-233.3,"vari1",8.69999999999999
"Mg","(Intercept)",0.47,0.065,154,7.222,2.2e-11,0.09626,117.5,-214.4,-235.1,0.01529,0.8951,2,2,"Mg_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",176,-231,"vari1",11
"Mg","SWE",-0.00054,0.00013,154,-4.021,9e-05,0.09626,117.5,-214.4,-235.1,0.01529,0.8951,2,2,"Mg_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",176,-231,"vari1",11
"Mg","(Intercept)",0.34,0.065,154,5.197,6.3e-07,0.09737,115.1,-209.6,-230.2,0.007038,0.8979,2,2,"Mg_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",176,-226.2,"vari1",15.8
"Mg","days_since_iceout",0.00094,0.00028,154,3.326,0.0011,0.09737,115.1,-209.6,-230.2,0.007038,0.8979,2,2,"Mg_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",176,-226.2,"vari1",15.8
"Mg","(Intercept)",0.65,0.21,155,3.108,0.0022,0.1009,110.6,-200.5,-221.2,0.07118,0.8896,2,2,"Mg_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","0","","","","","","",176,-217.1,"vari1",24.9
"Mg","hydro",-0.12,0.092,19,-1.321,0.2,0.1009,110.6,-200.5,-221.2,0.07118,0.8896,2,2,"Mg_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","","1","","","","","",176,-217.1,"vari1",24.9
"Mg","(Intercept)",0.37,0.075,155,4.994,1.6e-06,0.1009,109.8,-198.9,-219.6,0.005089,0.8894,2,2,"Mg_graywacke","vari1","value_formodel ~ graywacke","~1 | park_site","value","0","","","","","","",176,-215.5,"vari1",26.5
"Mg","graywacke",0.00048,0.0014,19,0.3429,0.74,0.1009,109.8,-198.9,-219.6,0.005089,0.8894,2,2,"Mg_graywacke","vari1","value_formodel ~ graywacke","~1 | park_site","value","","1","","","","","",176,-215.5,"vari1",26.5
"Mg","(Intercept)",0.4,0.088,155,4.545,1.1e-05,0.1009,109.8,-198.8,-219.5,0.002581,0.8894,2,2,"Mg_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","0","","","","","","",176,-215.4,"vari1",26.6
"Mg","volume",-1.8e-07,7.2e-07,19,-0.2517,0.8,0.1009,109.8,-198.8,-219.5,0.002581,0.8894,2,2,"Mg_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","","1","","","","","",176,-215.4,"vari1",26.6
"Na","(Intercept)",1.2,0.1,154,11.97,9.2e-24,0.1542,42.87,-65.06,-85.74,0.04998,0.8008,2,2,"Na_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",176,-81.67,"vari1",4.94
"Na","iceout_doy",-0.0025,0.00042,154,-5.974,1.5e-08,0.1542,42.87,-65.06,-85.74,0.04998,0.8008,2,2,"Na_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",176,-81.67,"vari1",4.94
"Na","(Intercept)",0.96,0.078,154,12.3,1.2e-24,0.1535,42.29,-63.9,-84.58,0.05528,0.8209,2,2,"Na_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",176,-80.51,"vari1",6.09999999999999
"Na","SWE",-0.0012,0.00021,154,-5.875,2.5e-08,0.1535,42.29,-63.9,-84.58,0.05528,0.8209,2,2,"Na_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",176,-80.51,"vari1",6.09999999999999
"Na","(Intercept)",0.65,0.076,154,8.599,8.5e-15,0.158,37.37,-54.06,-74.75,0.02679,0.814,2,2,"Na_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",176,-70.68,"vari1",15.93
"Na","days_since_iceout",0.0022,0.00046,154,4.812,3.5e-06,0.158,37.37,-54.06,-74.75,0.02679,0.814,2,2,"Na_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",176,-70.68,"vari1",15.93
"Na","(Intercept)",1.1,0.24,155,4.389,2.1e-05,0.1694,27.24,-33.81,-54.49,0.05995,0.7876,2,2,"Na_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","0","","","","","","",176,-50.42,"vari1",36.19
"Na","hydro",-0.13,0.11,19,-1.274,0.22,0.1694,27.24,-33.81,-54.49,0.05995,0.7876,2,2,"Na_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","","1","","","","","",176,-50.42,"vari1",36.19
"Na","(Intercept)",0.71,0.1,155,7.053,5.4e-11,0.1694,26.81,-32.95,-53.63,0.02595,0.7872,2,2,"Na_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","0","","","","","","",176,-49.56,"vari1",37.05
"Na","volume",6.9e-07,8.1e-07,19,0.8527,0.4,0.1694,26.81,-32.95,-53.63,0.02595,0.7872,2,2,"Na_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","","1","","","","","",176,-49.56,"vari1",37.05
"Na","(Intercept)",0.77,0.086,155,8.944,1.1e-15,0.1694,26.46,-32.23,-52.91,0.000232,0.7873,2,2,"Na_graywacke","vari1","value_formodel ~ graywacke","~1 | park_site","value","0","","","","","","",176,-48.84,"vari1",37.77
"Na","graywacke",-0.00012,0.0016,19,-0.07694,0.94,0.1694,26.46,-32.23,-52.91,0.000232,0.7873,2,2,"Na_graywacke","vari1","value_formodel ~ graywacke","~1 | park_site","value","","1","","","","","",176,-48.84,"vari1",37.77
