"varname","modelform","k","AICc","AICcdiff","R2m","R2c","term","estimate","std.error","p.value"
"ice_out_doy","2",3,1709,1,0.04312,0.07706,"(Intercept)",160,18,4.6e-16
"ice_out_doy","2",3,1709,1,0.04312,0.07706,"solar_dec",0.038,0.021,0.082
"ice_out_doy","2",3,1709,1,0.04312,0.07706,"Elevation_m",0.0098,0.012,0.43
"ice_out_doy","2",3,1710,2,0.03856,0.07742,"(Intercept)",170,52,0.0013
"ice_out_doy","2",3,1710,2,0.03856,0.07742,"solar_dec",0.044,0.022,0.06
"ice_out_doy","2",3,1710,2,0.03856,0.07742,"solar_jas",0.00036,0.012,0.98
"ice_out_doy","1",2,1711,3,0.01909,0.07258,"(Intercept)",160,19,1.6e-14
"ice_out_doy","1",2,1711,3,0.01909,0.07258,"Elevation_m",0.018,0.012,0.14
"ice_out_doy","3",4,1711,3,0.04632,0.07796,"(Intercept)",160,19,5.3e-15
"ice_out_doy","3",4,1711,3,0.04632,0.07796,"solar_dec",0.042,0.021,0.064
"ice_out_doy","3",4,1711,3,0.04632,0.07796,"volume",-2.3e-05,3.2e-05,0.47
"ice_out_doy","3",4,1711,3,0.04632,0.07796,"Elevation_m",0.0067,0.013,0.61
"ice_out_doy","3",4,1711,3,0.04499,0.07853,"(Intercept)",190,55,0.00065
"ice_out_doy","3",4,1711,3,0.04499,0.07853,"volume",-3.2e-05,3.2e-05,0.32
"ice_out_doy","3",4,1711,3,0.04499,0.07853,"solar_jas",-0.0039,0.012,0.75
"ice_out_doy","3",4,1711,3,0.04499,0.07853,"solar_dec",0.051,0.023,0.039
"ice_out_doy","3",4,1711,3,0.04397,0.07705,"(Intercept)",180,52,0.00079
"ice_out_doy","3",4,1711,3,0.04397,0.07705,"Elevation_m",0.012,0.013,0.39
"ice_out_doy","3",4,1711,3,0.04397,0.07705,"solar_jas",-0.0044,0.013,0.73
"ice_out_doy","3",4,1711,3,0.04397,0.07705,"solar_dec",0.041,0.022,0.082
"ice_out_doy","1",2,1712,4,0.009397,0.07372,"(Intercept)",130,52,0.013
"ice_out_doy","1",2,1712,4,0.009397,0.07372,"solar_jas",0.012,0.011,0.31
"ice_out_doy","1",2,1713,5,0.003126,0.07468,"(Intercept)",190,4,1.1e-94
"ice_out_doy","1",2,1713,5,0.003126,0.07468,"volume",-2e-05,3.3e-05,0.55
"ice_out_doy","2",3,1713,5,0.01982,0.07281,"(Intercept)",140,52,0.0061
"ice_out_doy","2",3,1713,5,0.01982,0.07281,"Elevation_m",0.016,0.014,0.26
"ice_out_doy","2",3,1713,5,0.01982,0.07281,"solar_jas",0.0039,0.013,0.76
"ice_out_doy","2",3,1713,5,0.01937,0.07305,"(Intercept)",160,20,4.9e-13
"ice_out_doy","2",3,1713,5,0.01937,0.07305,"Elevation_m",0.018,0.012,0.17
"ice_out_doy","2",3,1713,5,0.01937,0.07305,"volume",-7.1e-06,3.3e-05,0.83
"ice_out_doy","2",3,1714,6,0.01041,0.07449,"(Intercept)",140,55,0.013
"ice_out_doy","2",3,1714,6,0.01041,0.07449,"solar_jas",0.011,0.011,0.36
"ice_out_doy","2",3,1714,6,0.01041,0.07449,"volume",-1.2e-05,3.4e-05,0.72
"ice_out_doy","3",4,1715,7,0.02,0.07317,"(Intercept)",150,54,0.0071
"ice_out_doy","3",4,1715,7,0.02,0.07317,"volume",-6e-06,3.3e-05,0.86
"ice_out_doy","3",4,1715,7,0.02,0.07317,"Elevation_m",0.016,0.014,0.29
"ice_out_doy","3",4,1715,7,0.02,0.07317,"solar_jas",0.0036,0.013,0.78
"K","2x",4,-683,0,0.1957,0.7885,"(Intercept)",0.19,0.015,1.1e-25
"K","2x",4,-683,0,0.1957,0.7885,"SWE",-0.00027,4.8e-05,1.1e-07
"K","2x",4,-683,0,0.1957,0.7885,"graywacke",-7e-04,0.00027,0.016
"K","2x",4,-683,0,0.1957,0.7885,"SWE:graywacke",1.3e-06,8.2e-07,0.12
"K","2",3,-682.6,0.399999999999977,0.1846,0.7835,"(Intercept)",0.18,0.014,3.8e-26
"K","2",3,-682.6,0.399999999999977,0.1846,0.7835,"graywacke",-0.00051,0.00024,0.043
"K","2",3,-682.6,0.399999999999977,0.1846,0.7835,"SWE",-0.00022,3.9e-05,4.8e-08
"K","3",4,-680.6,2.39999999999998,0.1853,0.7824,"(Intercept)",0.18,0.017,6e-20
"K","3",4,-680.6,2.39999999999998,0.1853,0.7824,"volume",5e-08,1.2e-07,0.69
"K","3",4,-680.6,2.39999999999998,0.1853,0.7824,"graywacke",-0.00053,0.00024,0.04
"K","3",4,-680.6,2.39999999999998,0.1853,0.7824,"SWE",-0.00023,3.9e-05,4.9e-08
"K","3",4,-680.6,2.39999999999998,0.189,0.7835,"(Intercept)",0.19,0.039,2e-06
"K","3",4,-680.6,2.39999999999998,0.189,0.7835,"hydro",-0.0063,0.016,0.7
"K","3",4,-680.6,2.39999999999998,0.189,0.7835,"graywacke",-0.00053,0.00024,0.041
"K","3",4,-680.6,2.39999999999998,0.189,0.7835,"SWE",-0.00022,3.9e-05,5.3e-08
"K","1",2,-680.3,2.70000000000005,0.06095,0.7878,"(Intercept)",0.16,0.013,2.7e-25
"K","1",2,-680.3,2.70000000000005,0.06095,0.7878,"SWE",-0.00022,3.9e-05,6.6e-08
"K","2x",4,-679.2,3.79999999999995,0.07016,0.7914,"(Intercept)",0.17,0.018,2.7e-17
"K","2x",4,-679.2,3.79999999999995,0.07016,0.7914,"SWE",-0.00029,5.6e-05,5.7e-07
"K","2x",4,-679.2,3.79999999999995,0.07016,0.7914,"SWE:volume",8e-10,4.6e-10,0.085
"K","2x",4,-679.2,3.79999999999995,0.07016,0.7914,"volume",-1.2e-07,1.5e-07,0.44
"K","2",3,-679.2,3.79999999999995,0.08265,0.7853,"(Intercept)",0.16,0.014,4.3e-22
"K","2",3,-679.2,3.79999999999995,0.08265,0.7853,"SWE",-0.00022,3.9e-05,6.3e-08
"K","2",3,-679.2,3.79999999999995,0.08265,0.7853,"andesite",3e-04,0.00031,0.35
"K","2",3,-678.2,4.79999999999995,0.0609,0.7878,"(Intercept)",0.16,0.041,8.8e-05
"K","2",3,-678.2,4.79999999999995,0.0609,0.7878,"SWE",-0.00022,3.9e-05,7.2e-08
"K","2",3,-678.2,4.79999999999995,0.0609,0.7878,"hydro",0.00018,0.018,0.99
"K","2",3,-678.2,4.79999999999995,0.06088,0.7878,"(Intercept)",0.16,0.017,4.6e-17
"K","2",3,-678.2,4.79999999999995,0.06088,0.7878,"SWE",-0.00022,3.9e-05,7.2e-08
"K","2",3,-678.2,4.79999999999995,0.06088,0.7878,"volume",9.8e-10,1.3e-07,0.99
"K","2x",4,-678.2,4.79999999999995,0.06735,0.7955,"(Intercept)",0.14,0.046,0.0039
"K","2x",4,-678.2,4.79999999999995,0.06735,0.7955,"SWE:hydro",-8.6e-05,6e-05,0.15
"K","2x",4,-678.2,4.79999999999995,0.06735,0.7955,"hydro",0.014,0.02,0.5
"K","2x",4,-678.2,4.79999999999995,0.06735,0.7955,"SWE",-3.7e-05,0.00013,0.78
"K","2x",4,-677.5,5.5,0.08154,0.7856,"(Intercept)",0.16,0.014,7.1e-21
"K","2x",4,-677.5,5.5,0.08154,0.7856,"SWE",-0.00021,4.4e-05,5.1e-06
"K","2x",4,-677.5,5.5,0.08154,0.7856,"andesite",0.00041,0.00035,0.26
"K","2x",4,-677.5,5.5,0.08154,0.7856,"SWE:andesite",-7e-07,1e-06,0.5
"K","3",4,-677.1,5.89999999999998,0.08277,0.785,"(Intercept)",0.15,0.042,0.00042
"K","3",4,-677.1,5.89999999999998,0.08277,0.785,"SWE",-0.00022,3.9e-05,6.7e-08
"K","3",4,-677.1,5.89999999999998,0.08277,0.785,"andesite",0.00031,0.00031,0.34
"K","3",4,-677.1,5.89999999999998,0.08277,0.785,"hydro",0.0035,0.018,0.85
"K","3",4,-677.1,5.89999999999998,0.08476,0.7856,"(Intercept)",0.16,0.018,2.6e-16
"K","3",4,-677.1,5.89999999999998,0.08476,0.7856,"SWE",-0.00022,3.9e-05,7e-08
"K","3",4,-677.1,5.89999999999998,0.08476,0.7856,"andesite",3e-04,0.00031,0.34
"K","3",4,-677.1,5.89999999999998,0.08476,0.7856,"volume",-1.8e-08,1.3e-07,0.9
"K","3",4,-676.1,6.89999999999998,0.06081,0.7878,"(Intercept)",0.16,0.045,0.00031
"K","3",4,-676.1,6.89999999999998,0.06081,0.7878,"SWE",-0.00022,3.9e-05,7.8e-08
"K","3",4,-676.1,6.89999999999998,0.06081,0.7878,"hydro",2e-04,0.018,0.99
"K","3",4,-676.1,6.89999999999998,0.06081,0.7878,"volume",1.2e-09,1.4e-07,0.99
"K","2",3,-673.3,9.70000000000005,0.1634,0.7542,"(Intercept)",0.21,0.019,1.6e-21
"K","2",3,-673.3,9.70000000000005,0.1634,0.7542,"graywacke",-0.00046,0.00023,0.057
"K","2",3,-673.3,9.70000000000005,0.1634,0.7542,"iceout_doy",-0.00038,8e-05,5.3e-06
"K","2x",4,-673,10,0.04853,0.7603,"(Intercept)",0.23,0.025,2.1e-16
"K","2x",4,-673,10,0.04853,0.7603,"iceout_doy",-0.00055,0.00011,1e-06
"K","2x",4,-673,10,0.04853,0.7603,"volume",-3.3e-07,1.8e-07,0.082
"K","2x",4,-673,10,0.04853,0.7603,"iceout_doy:volume",1.7e-09,7.1e-10,0.019
"K","2x",4,-673,10,0.04853,0.7603,"(Intercept)",0.23,0.025,2.1e-16
"K","2x",4,-673,10,0.04853,0.7603,"iceout_doy",-0.00055,0.00011,1e-06
"K","2x",4,-673,10,0.04853,0.7603,"volume",-3.3e-07,1.8e-07,0.082
"K","2x",4,-673,10,0.04853,0.7603,"volume:iceout_doy",1.7e-09,7.1e-10,0.019
"K","2x",4,-673,10,0.1705,0.7538,"(Intercept)",0.23,0.023,2.2e-18
"K","2x",4,-673,10,0.1705,0.7538,"iceout_doy",-0.00047,0.00011,1.8e-05
"K","2x",4,-673,10,0.1705,0.7538,"graywacke",-0.00087,0.00038,0.033
"K","2x",4,-673,10,0.1705,0.7538,"iceout_doy:graywacke",2.2e-06,1.6e-06,0.18
"K","2x",4,-673,10,0.05241,0.7536,"(Intercept)",0.09,0.062,0.15
"K","2x",4,-673,10,0.05241,0.7536,"iceout_doy:hydro",-0.00029,0.00012,0.019
"K","2x",4,-673,10,0.05241,0.7536,"hydro",0.053,0.028,0.073
"K","2x",4,-673,10,0.05241,0.7536,"iceout_doy",0.00023,0.00027,0.39
"K","2x",4,-673,10,0.05241,0.7536,"(Intercept)",0.09,0.062,0.15
"K","2x",4,-673,10,0.05241,0.7536,"iceout_doy",0.00023,0.00027,0.39
"K","2x",4,-673,10,0.05241,0.7536,"hydro:iceout_doy",-0.00029,0.00012,0.019
"K","2x",4,-673,10,0.05241,0.7536,"hydro",0.053,0.028,0.073
"log10Chl","3",4,82.86,0,0.2491,0.4132,"(Intercept)",0.97,0.84,0.25
"log10Chl","3",4,82.86,0,0.2491,0.4132,"TDN",4.5,1.1,4e-05
"log10Chl","3",4,82.86,0,0.2491,0.4132,"solar_jas",-0.00038,0.00018,0.046
"log10Chl","3",4,82.86,0,0.2491,0.4132,"Watertemp",0.0094,0.0081,0.25
"log10Chl","3",4,84.47,1.61,0.1708,0.4349,"(Intercept)",-0.8,0.11,6.7e-11
"log10Chl","3",4,84.47,1.61,0.1708,0.4349,"TDN",3.7,1.2,0.0023
"log10Chl","3",4,84.47,1.61,0.1708,0.4349,"days_since_iceout",0.0017,0.0011,0.11
"log10Chl","3",4,84.47,1.61,0.1708,0.4349,"Watertemp",0.0022,0.0085,0.8
"log10Chl","3",4,84.83,1.97,0.2447,0.4431,"(Intercept)",-0.62,0.16,0.00023
"log10Chl","3",4,84.83,1.97,0.2447,0.4431,"TDN",4.1,1.1,0.00024
"log10Chl","3",4,84.83,1.97,0.2447,0.4431,"solar_dec",-0.00052,0.00036,0.16
"log10Chl","3",4,84.83,1.97,0.2447,0.4431,"Watertemp",0.0073,0.0081,0.37
"log10Chl","2",3,84.86,2,0.1911,0.4238,"(Intercept)",-0.8,0.11,4.5e-11
"log10Chl","2",3,84.86,2,0.1911,0.4238,"TDN",4.4,1.1,7.9e-05
"log10Chl","2",3,84.86,2,0.1911,0.4238,"Watertemp",0.0065,0.0082,0.43
"log10Chl","3",4,85.36,2.5,0.2041,0.4412,"(Intercept)",-0.78,0.11,1.1e-10
"log10Chl","3",4,85.36,2.5,0.2041,0.4412,"TDN",4.7,1.1,4.2e-05
"log10Chl","3",4,85.36,2.5,0.2041,0.4412,"TDP",-22,17,0.21
"log10Chl","3",4,85.36,2.5,0.2041,0.4412,"Watertemp",0.0077,0.0082,0.35
"log10Chl","3",4,85.76,2.90000000000001,0.1783,0.4227,"(Intercept)",-0.45,0.33,0.17
"log10Chl","3",4,85.76,2.90000000000001,0.1783,0.4227,"TDN",3.8,1.2,0.0018
"log10Chl","3",4,85.76,2.90000000000001,0.1783,0.4227,"iceout_doy",-0.0013,0.0012,0.27
"log10Chl","3",4,85.76,2.90000000000001,0.1783,0.4227,"Watertemp",0.00099,0.0095,0.92
"log10Chl","3",4,86.86,4,0.1967,0.4289,"(Intercept)",-0.84,0.16,8.7e-07
"log10Chl","3",4,86.86,4,0.1967,0.4289,"Watertemp",0.007,0.0083,0.4
"log10Chl","3",4,86.86,4,0.1967,0.4289,"SWE",0.00018,0.00049,0.72
"log10Chl","3",4,86.86,4,0.1967,0.4289,"TDN",4.6,1.2,0.00022
"log10Chl","2x",4,89.55,6.69,0.101,0.4312,"(Intercept)",-0.55,0.16,0.00054
"log10Chl","2x",4,89.55,6.69,0.101,0.4312,"days_since_iceout:Watertemp",0.00042,0.00021,0.045
"log10Chl","2x",4,89.55,6.69,0.101,0.4312,"Watertemp",-0.01,0.012,0.39
"log10Chl","2x",4,89.55,6.69,0.101,0.4312,"days_since_iceout",-0.0026,0.003,0.39
"log10Chl","3",4,90.13,7.27,0.1545,0.4383,"(Intercept)",-0.52,0.18,0.0041
"log10Chl","3",4,90.13,7.27,0.1545,0.4383,"solar_dec",-0.00077,4e-04,0.068
"log10Chl","3",4,90.13,7.27,0.1545,0.4383,"days_since_iceout",0.0031,0.001,0.0028
"log10Chl","3",4,90.13,7.27,0.1545,0.4383,"Watertemp",0.0072,0.0084,0.4
"log10Chl","2x",4,91.36,8.5,0.1031,0.4117,"(Intercept)",-1.1,0.64,0.08
"log10Chl","2x",4,91.36,8.5,0.1031,0.4117,"iceout_doy:Watertemp",-0.00037,0.00018,0.043
"log10Chl","2x",4,91.36,8.5,0.1031,0.4117,"iceout_doy",0.0024,0.0029,0.41
"log10Chl","2x",4,91.36,8.5,0.1031,0.4117,"Watertemp",0.08,0.039,0.045
"log10Chl","2",3,91.55,8.69,0.07154,0.4355,"(Intercept)",-0.76,0.12,2.4e-09
"log10Chl","2",3,91.55,8.69,0.07154,0.4355,"days_since_iceout",0.0032,0.001,0.002
"log10Chl","2",3,91.55,8.69,0.07154,0.4355,"Watertemp",0.0058,0.0085,0.5
"log10Chl","3",4,91.65,8.79000000000001,0.1098,0.4204,"(Intercept)",0.74,1,0.48
"log10Chl","3",4,91.65,8.79000000000001,0.1098,0.4204,"days_since_iceout",0.0031,0.001,0.0029
"log10Chl","3",4,91.65,8.79000000000001,0.1098,0.4204,"solar_jas",-0.00032,0.00022,0.16
"log10Chl","3",4,91.65,8.79000000000001,0.1098,0.4204,"Watertemp",0.0086,0.0085,0.32
"log10Chl","3",4,92.32,9.45999999999999,0.1515,0.4119,"(Intercept)",0.21,0.32,0.53
"log10Chl","3",4,92.32,9.45999999999999,0.1515,0.4119,"solar_dec",-0.00071,0.00038,0.08
"log10Chl","3",4,92.32,9.45999999999999,0.1515,0.4119,"iceout_doy",-0.0029,0.0011,0.011
"log10Chl","3",4,92.32,9.45999999999999,0.1515,0.4119,"Watertemp",0.0033,0.0097,0.73
"log10Clad","3",4,282.5,0,0.2613,0.7765,"(Intercept)",0.1,0.3,0.73
"log10Clad","3",4,282.5,0,0.2613,0.7765,"Watertemp",0.096,0.019,1.8e-06
"log10Clad","3",4,282.5,0,0.2613,0.7765,"days_since_iceout",0.011,0.0023,2.3e-06
"log10Clad","3",4,282.5,0,0.2613,0.7765,"Chl",0.061,0.07,0.38
"log10Clad","3",4,283.7,1.19999999999999,0.2813,0.7723,"(Intercept)",3.1,0.69,2.1e-05
"log10Clad","3",4,283.7,1.19999999999999,0.2813,0.7723,"iceout_doy",-0.011,0.0024,5e-06
"log10Clad","3",4,283.7,1.19999999999999,0.2813,0.7723,"Watertemp",0.077,0.022,6e-04
"log10Clad","3",4,283.7,1.19999999999999,0.2813,0.7723,"Chl",0.061,0.071,0.39
"log10Clad","3",4,291.9,9.39999999999998,0.2609,0.7625,"(Intercept)",1.1,0.41,0.0092
"log10Clad","3",4,291.9,9.39999999999998,0.2609,0.7625,"Watertemp",0.11,0.019,6.1e-08
"log10Clad","3",4,291.9,9.39999999999998,0.2609,0.7625,"SWE",-0.0039,0.001,0.00031
"log10Clad","3",4,291.9,9.39999999999998,0.2609,0.7625,"Chl",0.064,0.074,0.38
"log10Cope","3",4,199.8,0,0.08145,0.7112,"(Intercept)",3.2,0.21,3.5e-28
"log10Cope","3",4,199.8,0,0.08145,0.7112,"days_since_iceout",-0.0083,0.0016,1.9e-06
"log10Cope","3",4,199.8,0,0.08145,0.7112,"Chl",0.062,0.051,0.22
"log10Cope","3",4,199.8,0,0.08145,0.7112,"Watertemp",0.013,0.014,0.34
"log10Cope","3",4,205.8,6,0.05401,0.7289,"(Intercept)",1.3,0.51,0.011
"log10Cope","3",4,205.8,6,0.05401,0.7289,"iceout_doy",0.0074,0.0017,3.7e-05
"log10Cope","3",4,205.8,6,0.05401,0.7289,"Watertemp",0.022,0.016,0.17
"log10Cope","3",4,205.8,6,0.05401,0.7289,"Chl",0.055,0.051,0.29
"log10Rot","3",4,368.3,0,0.1519,0.6772,"(Intercept)",1.1,0.48,0.02
"log10Rot","3",4,368.3,0,0.1519,0.6772,"Watertemp",0.11,0.024,1.4e-05
"log10Rot","3",4,368.3,0,0.1519,0.6772,"Ca",0.053,0.059,0.37
"log10Rot","3",4,368.3,0,0.1519,0.6772,"Chl",0.16,0.1,0.11
"log10Rot","2",3,368.6,0.300000000000011,0.1493,0.6587,"(Intercept)",1.3,0.39,0.0011
"log10Rot","2",3,368.6,0.300000000000011,0.1493,0.6587,"Watertemp",0.12,0.024,4e-06
"log10Rot","2",3,368.6,0.300000000000011,0.1493,0.6587,"Chl",0.17,0.1,0.092
"log10Rot","3",4,368.7,0.399999999999977,0.1369,0.6715,"(Intercept)",2.6,0.97,0.0079
"log10Rot","3",4,368.7,0.399999999999977,0.1369,0.6715,"Chl",0.14,0.1,0.16
"log10Rot","3",4,368.7,0.399999999999977,0.1369,0.6715,"iceout_doy",-0.0049,0.0034,0.15
"log10Rot","3",4,368.7,0.399999999999977,0.1369,0.6715,"Watertemp",0.087,0.031,0.0052
"log10Rot","3",4,369.4,1.09999999999997,0.1301,0.6739,"(Intercept)",1.4,0.4,0.00094
"log10Rot","3",4,369.4,1.09999999999997,0.1301,0.6739,"Chl",0.15,0.1,0.15
"log10Rot","3",4,369.4,1.09999999999997,0.1301,0.6739,"days_since_iceout",0.0038,0.0033,0.24
"log10Rot","3",4,369.4,1.09999999999997,0.1301,0.6739,"Watertemp",0.1,0.027,0.00036
"log10Rot","3",4,370.3,2,0.1375,0.6672,"(Intercept)",1.6,0.55,0.0044
"log10Rot","3",4,370.3,2,0.1375,0.6672,"Chl",0.15,0.1,0.13
"log10Rot","3",4,370.3,2,0.1375,0.6672,"SWE",-0.00096,0.0014,0.51
"log10Rot","3",4,370.3,2,0.1375,0.6672,"Watertemp",0.11,0.026,8.1e-05
"Mg","2x",4,-242,0,0.025,0.9045,"(Intercept)",0.77,0.11,3.4e-11
"Mg","2x",4,-242,0,0.025,0.9045,"iceout_doy",-0.002,0.00034,5.1e-08
"Mg","2x",4,-242,0,0.025,0.9045,"volume",-1.7e-06,8.1e-07,0.052
"Mg","2x",4,-242,0,0.025,0.9045,"iceout_doy:volume",8.2e-09,2.3e-09,0.00042
"Mg","2x",4,-242,0,0.025,0.9045,"(Intercept)",0.77,0.11,3.4e-11
"Mg","2x",4,-242,0,0.025,0.9045,"iceout_doy",-0.002,0.00034,5.1e-08
"Mg","2x",4,-242,0,0.025,0.9045,"volume",-1.7e-06,8.1e-07,0.052
"Mg","2x",4,-242,0,0.025,0.9045,"volume:iceout_doy",8.2e-09,2.3e-09,0.00042
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"(Intercept)",0.43,0.26,0.1
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"hydro:iceout_doy",-0.0011,0.00039,0.0063
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"iceout_doy",0.0012,0.00087,0.18
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"hydro",0.084,0.12,0.48
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"(Intercept)",0.43,0.26,0.1
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"hydro",0.084,0.12,0.48
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"iceout_doy:hydro",-0.0011,0.00039,0.0063
"Mg","2x",4,-238.4,3.59999999999999,0.09187,0.9047,"iceout_doy",0.0012,0.00087,0.18
"Mg","2x",4,-234.2,7.80000000000001,0.02642,0.899,"(Intercept)",0.53,0.09,2.3e-08
"Mg","2x",4,-234.2,7.80000000000001,0.02642,0.899,"SWE",-9e-04,0.00019,4e-06
"Mg","2x",4,-234.2,7.80000000000001,0.02642,0.899,"volume",-7.5e-07,7.4e-07,0.32
"Mg","2x",4,-234.2,7.80000000000001,0.02642,0.899,"SWE:volume",4.2e-09,1.5e-09,0.0077
"Mg","1",2,-233.3,8.69999999999999,0.01347,0.8979,"(Intercept)",0.6,0.079,3.3e-12
"Mg","1",2,-233.3,8.69999999999999,0.01347,0.8979,"iceout_doy",-0.0011,0.00026,2.7e-05
"Mg","2x",4,-233,9,0.01599,0.9042,"(Intercept)",0.31,0.091,7e-04
"Mg","2x",4,-233,9,0.01599,0.9042,"days_since_iceout",0.0018,0.00037,4.2e-06
"Mg","2x",4,-233,9,0.01599,0.9042,"days_since_iceout:volume",-7.8e-09,2.4e-09,0.0011
"Mg","2x",4,-233,9,0.01599,0.9042,"volume",2e-07,7.3e-07,0.79
"Mg","2",3,-232.9,9.09999999999999,0.0861,0.8984,"(Intercept)",0.86,0.21,8.6e-05
"Mg","2",3,-232.9,9.09999999999999,0.0861,0.8984,"hydro",-0.12,0.09,0.21
"Mg","2",3,-232.9,9.09999999999999,0.0861,0.8984,"iceout_doy",-0.0011,0.00026,2.9e-05
"Mg","2",3,-232.9,9.09999999999999,0.0861,0.8984,"(Intercept)",0.86,0.21,8.6e-05
"Mg","2",3,-232.9,9.09999999999999,0.0861,0.8984,"hydro",-0.12,0.09,0.21
"Mg","2",3,-232.9,9.09999999999999,0.0861,0.8984,"iceout_doy",-0.0011,0.00026,2.9e-05
"Na","2x",4,-86.61,0,0.08949,0.8097,"(Intercept)",1.4,0.14,2.9e-18
"Na","2x",4,-86.61,0,0.08949,0.8097,"iceout_doy",-0.0036,0.00056,1.4e-09
"Na","2x",4,-86.61,0,0.08949,0.8097,"iceout_doy:volume",1.1e-08,3.7e-09,0.0043
"Na","2x",4,-86.61,0,0.08949,0.8097,"volume",-1.3e-06,1e-06,0.21
"Na","2x",4,-86.61,0,0.08949,0.8097,"(Intercept)",1.4,0.14,2.9e-18
"Na","2x",4,-86.61,0,0.08949,0.8097,"volume:iceout_doy",1.1e-08,3.7e-09,0.0043
"Na","2x",4,-86.61,0,0.08949,0.8097,"volume",-1.3e-06,1e-06,0.21
"Na","2x",4,-86.61,0,0.08949,0.8097,"iceout_doy",-0.0036,0.00056,1.4e-09
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"(Intercept)",0.92,0.34,0.0077
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"iceout_doy",7e-04,0.0014,0.62
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"hydro:iceout_doy",-0.0015,0.00064,0.018
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"hydro",0.16,0.15,0.32
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"(Intercept)",0.92,0.34,0.0077
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"iceout_doy:hydro",-0.0015,0.00064,0.018
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"hydro",0.16,0.15,0.32
"Na","2x",4,-84.94,1.67,0.1272,0.8099,"iceout_doy",7e-04,0.0014,0.62
"Na","2",3,-83.23,3.38,0.1889,0.815,"(Intercept)",0.89,0.077,1.7e-22
"Na","2",3,-83.23,3.38,0.1889,0.815,"andesite",0.0039,0.0017,0.033
"Na","2",3,-83.23,3.38,0.1889,0.815,"SWE",-0.0013,0.00021,1.8e-08
"Na","2x",4,-83.2,3.41,0.1815,0.8091,"(Intercept)",1.1,0.11,1.7e-19
"Na","2x",4,-83.2,3.41,0.1815,0.8091,"iceout_doy",-0.0023,0.00044,7.2e-07
"Na","2x",4,-83.2,3.41,0.1815,0.8091,"andesite",0.007,0.0031,0.034
"Na","2x",4,-83.2,3.41,0.1815,0.8091,"iceout_doy:andesite",-2.2e-05,1.5e-05,0.14
"Na","2",3,-83.05,3.56,0.182,0.8048,"(Intercept)",1.2,0.11,2e-21
"Na","2",3,-83.05,3.56,0.182,0.8048,"andesite",0.0032,0.0017,0.071
